Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike,Strike Date,Stock Close Price
1124,0.2507,0.31,0.24,0.33,0.21,2024-03-20 18:15:00,195,SPY,521,2024-03-20,516.53
1808,0.3022,0.25,0.28,0.32,0.23,2024-03-20 18:20:00,165,SPY,521,2024-03-20,516.95
1145,0.3201,0.28,0.36,0.38,0.27,2024-03-20 18:25:00,185,SPY,521,2024-03-20,517.6301
1966,0.2913,0.37,0.16,0.45,0.16,2024-03-20 18:30:00,325,SPY,521,2024-03-20,516.1
3306,0.2604,0.17,0.26,0.37,0.16,2024-03-20 18:35:00,321,SPY,521,2024-03-20,517.615
7428,0.2667,0.27,0.3,0.36,0.19,2024-03-20 18:40:00,482,SPY,521,2024-03-20,518.015
4419,0.4352,0.31,0.48,0.5,0.31,2024-03-20 18:45:00,911,SPY,521,2024-03-20,519.4498
6044,0.3527,0.47,0.34,0.49,0.25,2024-03-20 18:50:00,664,SPY,521,2024-03-20,519.1526
3263,0.3402,0.35,0.24,0.42,0.24,2024-03-20 18:55:00,405,SPY,521,2024-03-20,518.91
3664,0.2766,0.27,0.26,0.35,0.2,2024-03-20 19:00:00,373,SPY,521,2024-03-20,519.27
7007,0.3986,0.27,0.35,0.45,0.27,2024-03-20 19:05:00,634,SPY,521,2024-03-20,519.75
3005,0.3004,0.35,0.21,0.44,0.18,2024-03-20 19:10:00,464,SPY,521,2024-03-20,519.21
4780,0.3061,0.22,0.42,0.44,0.2,2024-03-20 19:15:00,417,SPY,521,2024-03-20,520.255
2261,0.3167,0.41,0.35,0.43,0.24,2024-03-20 19:20:00,424,SPY,521,2024-03-20,520.18
5827,0.3468,0.35,0.34,0.39,0.24,2024-03-20 19:25:00,451,SPY,521,2024-03-20,520.378
7459,0.3375,0.34,0.25,0.38,0.24,2024-03-20 19:30:00,764,SPY,521,2024-03-20,520.35
4402,0.1462,0.26,0.15,0.26,0.09,2024-03-20 19:35:00,455,SPY,521,2024-03-20,520.15
7817,0.0667,0.14,0.04,0.16,0.04,2024-03-20 19:40:00,321,SPY,521,2024-03-20,519.62
1807,0.0422,0.04,0.02,0.06,0.02,2024-03-20 19:45:00,162,SPY,521,2024-03-20,519.244
1403,0.0272,0.03,0.02,0.04,0.02,2024-03-20 19:50:00,163,SPY,521,2024-03-20,519.545
6007,0.0299,0.03,0.06,0.06,0.02,2024-03-20 19:55:00,315,SPY,521,2024-03-20,520.42
712,0.1364,0.17,0.12,0.17,0.12,2024-03-20 13:30:00,89,SPY,522,2024-03-20,515.51
547,0.1163,0.12,0.12,0.13,0.11,2024-03-20 13:35:00,53,SPY,522,2024-03-20,515.385
84,0.1198,0.12,0.1,0.13,0.1,2024-03-20 13:40:00,36,SPY,522,2024-03-20,515.32
262,0.1097,0.1,0.11,0.12,0.1,2024-03-20 13:45:00,27,SPY,522,2024-03-20,515.33
116,0.1227,0.12,0.13,0.13,0.11,2024-03-20 13:50:00,37,SPY,522,2024-03-20,515.5
118,0.1391,0.13,0.13,0.14,0.13,2024-03-20 13:55:00,44,SPY,522,2024-03-20,515.43
323,0.1334,0.13,0.15,0.15,0.12,2024-03-20 14:00:00,71,SPY,522,2024-03-20,515.625
66,0.1471,0.14,0.13,0.15,0.13,2024-03-20 14:05:00,33,SPY,522,2024-03-20,515.71
411,0.1247,0.14,0.12,0.14,0.12,2024-03-20 14:10:00,29,SPY,522,2024-03-20,515.635
377,0.1476,0.14,0.13,0.15,0.13,2024-03-20 14:15:00,37,SPY,522,2024-03-20,515.6374
244,0.1458,0.14,0.17,0.17,0.13,2024-03-20 14:20:00,58,SPY,522,2024-03-20,516.11
877,0.1853,0.16,0.19,0.2,0.16,2024-03-20 14:25:00,106,SPY,522,2024-03-20,516.35
282,0.1905,0.2,0.17,0.21,0.17,2024-03-20 14:30:00,92,SPY,522,2024-03-20,516.04
503,0.1478,0.17,0.16,0.17,0.13,2024-03-20 14:35:00,51,SPY,522,2024-03-20,515.766
183,0.1505,0.15,0.14,0.16,0.14,2024-03-20 14:40:00,24,SPY,522,2024-03-20,515.6913
439,0.1566,0.14,0.15,0.17,0.14,2024-03-20 14:45:00,65,SPY,522,2024-03-20,515.68
104,0.1556,0.14,0.15,0.17,0.14,2024-03-20 14:50:00,29,SPY,522,2024-03-20,515.82
135,0.1529,0.16,0.16,0.16,0.15,2024-03-20 14:55:00,25,SPY,522,2024-03-20,515.87
77,0.1599,0.16,0.17,0.17,0.15,2024-03-20 15:00:00,27,SPY,522,2024-03-20,516.08
99,0.177,0.17,0.17,0.18,0.17,2024-03-20 15:05:00,29,SPY,522,2024-03-20,516.14
188,0.1809,0.18,0.19,0.19,0.17,2024-03-20 15:10:00,29,SPY,522,2024-03-20,516.28
79,0.1799,0.19,0.18,0.19,0.17,2024-03-20 15:15:00,25,SPY,522,2024-03-20,516.22
39,0.1751,0.18,0.18,0.18,0.17,2024-03-20 15:20:00,21,SPY,522,2024-03-20,516.175
136,0.1706,0.18,0.18,0.18,0.16,2024-03-20 15:25:00,13,SPY,522,2024-03-20,516.21
73,0.158,0.17,0.16,0.18,0.15,2024-03-20 15:30:00,33,SPY,522,2024-03-20,516.025
301,0.151,0.15,0.16,0.16,0.15,2024-03-20 15:35:00,20,SPY,522,2024-03-20,515.94
38,0.1537,0.15,0.15,0.16,0.15,2024-03-20 15:40:00,10,SPY,522,2024-03-20,515.855
850,0.1502,0.16,0.15,0.16,0.14,2024-03-20 15:45:00,30,SPY,522,2024-03-20,515.68
98,0.154,0.16,0.16,0.16,0.15,2024-03-20 15:50:00,30,SPY,522,2024-03-20,515.81
48,0.1579,0.15,0.16,0.16,0.15,2024-03-20 15:55:00,14,SPY,522,2024-03-20,515.93
154,0.1501,0.15,0.15,0.16,0.14,2024-03-20 16:00:00,14,SPY,522,2024-03-20,515.89
1197,0.1406,0.15,0.15,0.15,0.13,2024-03-20 16:05:00,28,SPY,522,2024-03-20,515.7197
45,0.1371,0.15,0.13,0.15,0.13,2024-03-20 16:10:00,22,SPY,522,2024-03-20,515.56
210,0.1378,0.14,0.13,0.14,0.13,2024-03-20 16:15:00,23,SPY,522,2024-03-20,515.67
116,0.1348,0.14,0.13,0.14,0.13,2024-03-20 16:20:00,21,SPY,522,2024-03-20,515.71
197,0.1406,0.14,0.14,0.15,0.13,2024-03-20 16:25:00,32,SPY,522,2024-03-20,515.75
1162,0.1303,0.14,0.13,0.14,0.12,2024-03-20 16:30:00,38,SPY,522,2024-03-20,515.565
42,0.1476,0.14,0.15,0.15,0.14,2024-03-20 16:35:00,12,SPY,522,2024-03-20,515.83
30,0.1573,0.15,0.15,0.16,0.15,2024-03-20 16:40:00,17,SPY,522,2024-03-20,515.91
38,0.1592,0.16,0.16,0.16,0.15,2024-03-20 16:45:00,11,SPY,522,2024-03-20,515.97
25,0.1616,0.15,0.18,0.18,0.15,2024-03-20 16:50:00,14,SPY,522,2024-03-20,516.12
25,0.1748,0.17,0.17,0.18,0.17,2024-03-20 16:55:00,12,SPY,522,2024-03-20,516.14
65,0.1671,0.17,0.15,0.18,0.15,2024-03-20 17:00:00,18,SPY,522,2024-03-20,515.946
60,0.1561,0.16,0.15,0.16,0.15,2024-03-20 17:05:00,29,SPY,522,2024-03-20,515.6801
28,0.1421,0.14,0.14,0.15,0.14,2024-03-20 17:10:00,13,SPY,522,2024-03-20,515.4
67,0.1419,0.14,0.14,0.15,0.13,2024-03-20 17:15:00,27,SPY,522,2024-03-20,515.53
1220,0.1499,0.15,0.14,0.16,0.14,2024-03-20 17:20:00,28,SPY,522,2024-03-20,515.42
49,0.1512,0.14,0.15,0.16,0.14,2024-03-20 17:25:00,11,SPY,522,2024-03-20,515.425
406,0.144,0.15,0.16,0.16,0.14,2024-03-20 17:30:00,40,SPY,522,2024-03-20,515.605
1110,0.1404,0.16,0.14,0.16,0.14,2024-03-20 17:35:00,28,SPY,522,2024-03-20,515.29
319,0.138,0.14,0.14,0.14,0.12,2024-03-20 17:40:00,37,SPY,522,2024-03-20,515.26
270,0.1517,0.14,0.16,0.17,0.13,2024-03-20 17:45:00,34,SPY,522,2024-03-20,515.5
502,0.1783,0.17,0.18,0.19,0.17,2024-03-20 17:50:00,84,SPY,522,2024-03-20,515.66
320,0.1695,0.18,0.17,0.18,0.16,2024-03-20 17:55:00,61,SPY,522,2024-03-20,515.48
2728,0.2579,0.17,0.24,0.34,0.16,2024-03-20 18:00:00,549,SPY,522,2024-03-20,517.5199
5149,0.2618,0.25,0.17,0.38,0.16,2024-03-20 18:05:00,568,SPY,522,2024-03-20,516.86
1101,0.207,0.18,0.18,0.26,0.17,2024-03-20 18:10:00,202,SPY,522,2024-03-20,517.09
768,0.1626,0.19,0.14,0.19,0.12,2024-03-20 18:15:00,149,SPY,522,2024-03-20,516.53
2318,0.1591,0.13,0.16,0.19,0.13,2024-03-20 18:20:00,138,SPY,522,2024-03-20,516.95
540,0.1937,0.16,0.22,0.22,0.15,2024-03-20 18:25:00,133,SPY,522,2024-03-20,517.6301
1918,0.1738,0.22,0.1,0.26,0.09,2024-03-20 18:30:00,263,SPY,522,2024-03-20,516.1
6847,0.1687,0.1,0.15,0.21,0.08,2024-03-20 18:35:00,263,SPY,522,2024-03-20,517.615
2013,0.1478,0.17,0.15,0.2,0.09,2024-03-20 18:40:00,242,SPY,522,2024-03-20,518.015
3405,0.2284,0.18,0.24,0.26,0.17,2024-03-20 18:45:00,581,SPY,522,2024-03-20,519.4498
2589,0.1782,0.24,0.17,0.25,0.11,2024-03-20 18:50:00,352,SPY,522,2024-03-20,519.1526
1534,0.1432,0.16,0.11,0.2,0.1,2024-03-20 18:55:00,227,SPY,522,2024-03-20,518.91
1701,0.1125,0.11,0.11,0.16,0.08,2024-03-20 19:00:00,209,SPY,522,2024-03-20,519.27
3667,0.1587,0.11,0.14,0.2,0.1,2024-03-20 19:05:00,352,SPY,522,2024-03-20,519.75
4346,0.1275,0.15,0.09,0.18,0.07,2024-03-20 19:10:00,297,SPY,522,2024-03-20,519.21
1805,0.1112,0.09,0.16,0.17,0.08,2024-03-20 19:15:00,200,SPY,522,2024-03-20,520.255
1689,0.1313,0.17,0.12,0.18,0.09,2024-03-20 19:20:00,232,SPY,522,2024-03-20,520.18
1893,0.1125,0.12,0.1,0.13,0.08,2024-03-20 19:25:00,202,SPY,522,2024-03-20,520.378
4785,0.1011,0.11,0.06,0.12,0.06,2024-03-20 19:30:00,527,SPY,522,2024-03-20,520.35
1977,0.0411,0.06,0.04,0.08,0.02,2024-03-20 19:35:00,229,SPY,522,2024-03-20,520.15
3703,0.0187,0.03,0.01,0.04,0.01,2024-03-20 19:40:00,119,SPY,522,2024-03-20,519.62
757,0.0135,0.01,0.01,0.02,0.01,2024-03-20 19:45:00,66,SPY,522,2024-03-20,519.244
2350,0.0195,0.01,0.01,0.02,0.01,2024-03-20 19:50:00,47,SPY,522,2024-03-20,519.545
713,0.0126,0.02,0.01,0.02,0.01,2024-03-20 19:55:00,64,SPY,522,2024-03-20,520.42
1074,0.0756,0.09,0.07,0.09,0.07,2024-03-20 13:30:00,72,SPY,523,2024-03-20,515.51
283,0.0635,0.06,0.06,0.07,0.06,2024-03-20 13:35:00,31,SPY,523,2024-03-20,515.385
3137,0.0652,0.07,0.06,0.07,0.05,2024-03-20 13:40:00,37,SPY,523,2024-03-20,515.32
1597,0.0597,0.05,0.05,0.07,0.05,2024-03-20 13:45:00,21,SPY,523,2024-03-20,515.33
145,0.0652,0.06,0.07,0.07,0.06,2024-03-20 13:50:00,12,SPY,523,2024-03-20,515.5
1585,0.0703,0.07,0.07,0.08,0.07,2024-03-20 13:55:00,25,SPY,523,2024-03-20,515.43
22,0.0764,0.07,0.08,0.08,0.07,2024-03-20 14:00:00,9,SPY,523,2024-03-20,515.625
65,0.0895,0.08,0.09,0.09,0.08,2024-03-20 14:05:00,22,SPY,523,2024-03-20,515.71
315,0.078,0.07,0.08,0.08,0.07,2024-03-20 14:10:00,21,SPY,523,2024-03-20,515.635
177,0.0775,0.07,0.08,0.08,0.07,2024-03-20 14:15:00,28,SPY,523,2024-03-20,515.6374
75,0.0848,0.07,0.09,0.1,0.07,2024-03-20 14:20:00,27,SPY,523,2024-03-20,516.11
808,0.098,0.1,0.1,0.11,0.09,2024-03-20 14:25:00,47,SPY,523,2024-03-20,516.35
229,0.1055,0.11,0.1,0.12,0.09,2024-03-20 14:30:00,51,SPY,523,2024-03-20,516.04
497,0.0809,0.1,0.08,0.1,0.07,2024-03-20 14:35:00,33,SPY,523,2024-03-20,515.766
444,0.0807,0.08,0.09,0.09,0.08,2024-03-20 14:40:00,16,SPY,523,2024-03-20,515.6913
31,0.089,0.09,0.08,0.09,0.08,2024-03-20 14:45:00,14,SPY,523,2024-03-20,515.68
46,0.0898,0.09,0.09,0.09,0.08,2024-03-20 14:50:00,9,SPY,523,2024-03-20,515.82
10,0.09,0.09,0.09,0.09,0.09,2024-03-20 14:55:00,8,SPY,523,2024-03-20,515.87
58,0.089,0.09,0.09,0.09,0.08,2024-03-20 15:00:00,17,SPY,523,2024-03-20,516.08
64,0.0991,0.09,0.1,0.1,0.09,2024-03-20 15:05:00,18,SPY,523,2024-03-20,516.14
1211,0.1002,0.1,0.1,0.11,0.1,2024-03-20 15:10:00,26,SPY,523,2024-03-20,516.28
38,0.1034,0.11,0.1,0.11,0.1,2024-03-20 15:15:00,15,SPY,523,2024-03-20,516.22
28,0.0936,0.1,0.09,0.1,0.09,2024-03-20 15:20:00,13,SPY,523,2024-03-20,516.175
48,0.0967,0.1,0.1,0.1,0.08,2024-03-20 15:25:00,17,SPY,523,2024-03-20,516.21
261,0.0844,0.1,0.08,0.1,0.08,2024-03-20 15:30:00,24,SPY,523,2024-03-20,516.025
41,0.0893,0.09,0.09,0.09,0.08,2024-03-20 15:35:00,14,SPY,523,2024-03-20,515.94
21,0.0852,0.08,0.08,0.09,0.08,2024-03-20 15:40:00,8,SPY,523,2024-03-20,515.855
117,0.081,0.08,0.09,0.09,0.08,2024-03-20 15:45:00,18,SPY,523,2024-03-20,515.68
16,0.0894,0.09,0.09,0.09,0.08,2024-03-20 15:50:00,4,SPY,523,2024-03-20,515.81
17,0.0876,0.09,0.09,0.09,0.08,2024-03-20 15:55:00,9,SPY,523,2024-03-20,515.93
159,0.0899,0.09,0.09,0.09,0.08,2024-03-20 16:00:00,15,SPY,523,2024-03-20,515.89
32,0.0753,0.09,0.08,0.09,0.07,2024-03-20 16:05:00,6,SPY,523,2024-03-20,515.7197
78,0.0787,0.08,0.07,0.08,0.07,2024-03-20 16:10:00,16,SPY,523,2024-03-20,515.56
40,0.0778,0.07,0.08,0.08,0.07,2024-03-20 16:15:00,17,SPY,523,2024-03-20,515.67
55,0.0798,0.08,0.08,0.08,0.07,2024-03-20 16:20:00,9,SPY,523,2024-03-20,515.71
38,0.0798,0.08,0.08,0.08,0.07,2024-03-20 16:25:00,15,SPY,523,2024-03-20,515.75
1378,0.0698,0.07,0.07,0.07,0.06,2024-03-20 16:30:00,23,SPY,523,2024-03-20,515.565
628,0.0798,0.08,0.08,0.08,0.07,2024-03-20 16:35:00,19,SPY,523,2024-03-20,515.83
289,0.0826,0.08,0.08,0.09,0.08,2024-03-20 16:40:00,31,SPY,523,2024-03-20,515.91
107,0.0881,0.09,0.09,0.09,0.08,2024-03-20 16:45:00,21,SPY,523,2024-03-20,515.97
321,0.0823,0.09,0.1,0.1,0.08,2024-03-20 16:50:00,19,SPY,523,2024-03-20,516.12
56,0.098,0.1,0.09,0.1,0.09,2024-03-20 16:55:00,13,SPY,523,2024-03-20,516.14
1772,0.0902,0.09,0.09,0.1,0.08,2024-03-20 17:00:00,43,SPY,523,2024-03-20,515.946
38,0.0889,0.09,0.08,0.09,0.08,2024-03-20 17:05:00,19,SPY,523,2024-03-20,515.6801
50,0.0712,0.08,0.08,0.08,0.07,2024-03-20 17:10:00,16,SPY,523,2024-03-20,515.4
63,0.0767,0.07,0.09,0.09,0.07,2024-03-20 17:15:00,18,SPY,523,2024-03-20,515.53
40,0.0878,0.09,0.09,0.09,0.08,2024-03-20 17:20:00,18,SPY,523,2024-03-20,515.42
25,0.0828,0.08,0.09,0.09,0.08,2024-03-20 17:25:00,11,SPY,523,2024-03-20,515.425
48,0.0781,0.08,0.08,0.09,0.07,2024-03-20 17:30:00,16,SPY,523,2024-03-20,515.605
21,0.0857,0.08,0.07,0.09,0.07,2024-03-20 17:35:00,14,SPY,523,2024-03-20,515.29
64,0.0784,0.07,0.08,0.08,0.07,2024-03-20 17:40:00,23,SPY,523,2024-03-20,515.26
69,0.0906,0.08,0.1,0.1,0.07,2024-03-20 17:45:00,21,SPY,523,2024-03-20,515.5
501,0.1103,0.1,0.11,0.12,0.1,2024-03-20 17:50:00,65,SPY,523,2024-03-20,515.66
424,0.1022,0.11,0.1,0.11,0.09,2024-03-20 17:55:00,63,SPY,523,2024-03-20,515.48
2492,0.1483,0.13,0.13,0.21,0.09,2024-03-20 18:00:00,364,SPY,523,2024-03-20,517.5199
6269,0.1447,0.14,0.1,0.21,0.08,2024-03-20 18:05:00,356,SPY,523,2024-03-20,516.86
1289,0.1227,0.11,0.11,0.15,0.1,2024-03-20 18:10:00,126,SPY,523,2024-03-20,517.09
672,0.0864,0.1,0.07,0.1,0.06,2024-03-20 18:15:00,87,SPY,523,2024-03-20,516.53
416,0.0828,0.08,0.09,0.1,0.07,2024-03-20 18:20:00,83,SPY,523,2024-03-20,516.95
749,0.0959,0.09,0.12,0.12,0.08,2024-03-20 18:25:00,92,SPY,523,2024-03-20,517.6301
6809,0.0922,0.12,0.05,0.15,0.04,2024-03-20 18:30:00,161,SPY,523,2024-03-20,516.1
5801,0.0672,0.05,0.07,0.11,0.04,2024-03-20 18:35:00,156,SPY,523,2024-03-20,517.615
1125,0.0793,0.07,0.07,0.1,0.05,2024-03-20 18:40:00,153,SPY,523,2024-03-20,518.015
1328,0.1109,0.09,0.12,0.13,0.09,2024-03-20 18:45:00,253,SPY,523,2024-03-20,519.4498
791,0.0815,0.11,0.07,0.12,0.05,2024-03-20 18:50:00,156,SPY,523,2024-03-20,519.1526
2386,0.0516,0.07,0.05,0.09,0.04,2024-03-20 18:55:00,119,SPY,523,2024-03-20,518.91
6555,0.0455,0.05,0.04,0.06,0.02,2024-03-20 19:00:00,102,SPY,523,2024-03-20,519.27
1921,0.0575,0.05,0.06,0.07,0.04,2024-03-20 19:05:00,131,SPY,523,2024-03-20,519.75
3656,0.0441,0.05,0.03,0.07,0.03,2024-03-20 19:10:00,129,SPY,523,2024-03-20,519.21
3986,0.04,0.03,0.05,0.06,0.03,2024-03-20 19:15:00,104,SPY,523,2024-03-20,520.255
1746,0.0402,0.06,0.04,0.06,0.03,2024-03-20 19:20:00,112,SPY,523,2024-03-20,520.18
4561,0.031,0.04,0.03,0.05,0.02,2024-03-20 19:25:00,107,SPY,523,2024-03-20,520.378
2990,0.0305,0.03,0.02,0.05,0.01,2024-03-20 19:30:00,332,SPY,523,2024-03-20,520.35
924,0.0107,0.01,0.01,0.02,0.01,2024-03-20 19:35:00,48,SPY,523,2024-03-20,520.15
173,0.0101,0.01,0.01,0.02,0.01,2024-03-20 19:40:00,37,SPY,523,2024-03-20,519.62
1334,0.0101,0.01,0.01,0.02,0.01,2024-03-20 19:45:00,45,SPY,523,2024-03-20,519.244
151,0.01,0.01,0.01,0.01,0.01,2024-03-20 19:50:00,9,SPY,523,2024-03-20,519.545
3,0.01,0.01,0.01,0.01,0.01,2024-03-20 19:55:00,3,SPY,523,2024-03-20,520.42
69,10.2801,10.43,10.02,10.43,9.91,2024-03-21 13:30:00,15,SPY,513,2024-03-21,523.02
2,10.24,10.15,10.33,10.33,10.15,2024-03-21 13:35:00,2,SPY,513,2024-03-21,523.47
90,10.4536,10.83,10.38,10.95,10.38,2024-03-21 13:40:00,5,SPY,513,2024-03-21,523.52
15,10.2373,10.62,10.1,10.62,10.1,2024-03-21 13:45:00,4,SPY,513,2024-03-21,522.81
3,9.9467,10.02,9.91,10.02,9.91,2024-03-21 13:50:00,2,SPY,513,2024-03-21,523.0801
9,10.1778,10.12,10.21,10.21,10.01,2024-03-21 13:55:00,4,SPY,513,2024-03-21,523.43
3,10.49,10.49,10.49,10.49,10.49,2024-03-21 14:00:00,1,SPY,513,2024-03-21,523.315
3,10.3467,10.27,10.59,10.59,10.18,2024-03-21 14:05:00,3,SPY,513,2024-03-21,523.57
1,10.46,10.46,10.46,10.46,10.46,2024-03-21 14:10:00,1,SPY,513,2024-03-21,523.44
8,10.59,10.59,10.59,10.59,10.59,2024-03-21 14:15:00,1,SPY,513,2024-03-21,523.66
15,10.734,10.76,10.73,10.76,10.73,2024-03-21 14:20:00,2,SPY,513,2024-03-21,523.675
49,10.4706,10.57,10.5,10.57,10.45,2024-03-21 14:30:00,3,SPY,513,2024-03-21,523.35
2,10.47,10.47,10.47,10.47,10.47,2024-03-21 14:35:00,1,SPY,513,2024-03-21,523.41
1,10.95,10.95,10.95,10.95,10.95,2024-03-21 14:45:00,1,SPY,513,2024-03-21,523.94
2,10.905,10.89,10.92,10.92,10.89,2024-03-21 14:50:00,2,SPY,513,2024-03-21,523.855
1,10.12,10.12,10.12,10.12,10.12,2024-03-21 15:05:00,1,SPY,513,2024-03-21,523.14
1,10.39,10.39,10.39,10.39,10.39,2024-03-21 15:10:00,1,SPY,513,2024-03-21,523.42
1,10.75,10.75,10.75,10.75,10.75,2024-03-21 15:55:00,1,SPY,513,2024-03-21,523.75
12,10.7067,10.7,10.79,10.79,10.69,2024-03-21 16:00:00,6,SPY,513,2024-03-21,523.7899
20,10.78,10.78,10.78,10.78,10.78,2024-03-21 16:05:00,1,SPY,513,2024-03-21,523.6803
6,10.965,11.04,10.68,11.04,10.68,2024-03-21 16:30:00,6,SPY,513,2024-03-21,523.705
1,10.74,10.74,10.74,10.74,10.74,2024-03-21 16:35:00,1,SPY,513,2024-03-21,523.75
1,10.72,10.72,10.72,10.72,10.72,2024-03-21 16:50:00,1,SPY,513,2024-03-21,523.75
2,10.43,10.5,10.36,10.5,10.36,2024-03-21 17:05:00,2,SPY,513,2024-03-21,523.395
1,10.46,10.46,10.46,10.46,10.46,2024-03-21 17:10:00,1,SPY,513,2024-03-21,523.63
7,10.3671,10.36,10.39,10.39,10.34,2024-03-21 17:20:00,6,SPY,513,2024-03-21,523.2399
2,10.3,10.3,10.3,10.3,10.3,2024-03-21 17:35:00,1,SPY,513,2024-03-21,523.4201
15,9.84,9.87,9.67,9.91,9.67,2024-03-21 17:55:00,7,SPY,513,2024-03-21,522.81
7,9.6429,9.57,9.72,9.72,9.57,2024-03-21 18:10:00,5,SPY,513,2024-03-21,522.68
6,9.8334,9.91,9.79,9.91,9.74,2024-03-21 18:20:00,3,SPY,513,2024-03-21,522.785
2,9.295,9.26,9.33,9.33,9.26,2024-03-21 18:35:00,2,SPY,513,2024-03-21,522.32
4,9.3775,9.35,9.46,9.46,9.35,2024-03-21 18:40:00,2,SPY,513,2024-03-21,522.46
2,9.445,9.42,9.47,9.47,9.42,2024-03-21 19:05:00,2,SPY,513,2024-03-21,522.59
13,9.5469,9.55,9.54,9.61,9.54,2024-03-21 19:10:00,6,SPY,513,2024-03-21,522.525
11,9.58,9.58,9.58,9.58,9.58,2024-03-21 19:20:00,1,SPY,513,2024-03-21,522.56
265,9.7392,9.63,9.74,9.74,9.63,2024-03-21 19:25:00,4,SPY,513,2024-03-21,522.78
82,10.002,9.86,10.1,10.1,9.86,2024-03-21 19:30:00,3,SPY,513,2024-03-21,522.68
4,9.2525,9.47,9.18,9.47,9.18,2024-03-21 19:45:00,2,SPY,513,2024-03-21,522.47
5,9.59,9.6,9.55,9.6,9.55,2024-03-21 19:50:00,5,SPY,513,2024-03-21,522.54
5,9.352,9.36,9.26,9.39,9.26,2024-03-21 19:55:00,5,SPY,513,2024-03-21,522.11
41,9.1222,9.38,9.02,9.38,8.82,2024-03-21 13:30:00,20,SPY,514,2024-03-21,523.02
11,9.1036,9.1,9.2,9.2,9.03,2024-03-21 13:35:00,7,SPY,514,2024-03-21,523.47
11,9.9027,9.73,9.94,9.94,9.73,2024-03-21 13:40:00,3,SPY,514,2024-03-21,523.52
31,8.9245,9.65,8.83,9.65,8.83,2024-03-21 13:45:00,6,SPY,514,2024-03-21,522.81
44,8.9277,8.99,8.96,9.07,8.81,2024-03-21 13:50:00,7,SPY,514,2024-03-21,523.0801
5,9.296,9.17,9.44,9.44,9.17,2024-03-21 13:55:00,3,SPY,514,2024-03-21,523.43
12,9.3542,9.43,9.37,9.5,9.14,2024-03-21 14:00:00,9,SPY,514,2024-03-21,523.315
4,9.34,9.38,9.34,9.38,9.26,2024-03-21 14:05:00,4,SPY,514,2024-03-21,523.57
1,9.47,9.47,9.47,9.47,9.47,2024-03-21 14:10:00,1,SPY,514,2024-03-21,523.44
1,9.48,9.48,9.48,9.48,9.48,2024-03-21 14:15:00,1,SPY,514,2024-03-21,523.66
14,9.6964,9.52,9.71,9.71,9.52,2024-03-21 14:20:00,2,SPY,514,2024-03-21,523.675
1,9.73,9.73,9.73,9.73,9.73,2024-03-21 14:25:00,1,SPY,514,2024-03-21,523.75
49,9.4786,9.57,9.49,9.57,9.46,2024-03-21 14:30:00,3,SPY,514,2024-03-21,523.35
37,9.5449,9.32,9.52,9.59,9.32,2024-03-21 14:35:00,18,SPY,514,2024-03-21,523.41
8,9.7675,9.46,9.85,9.85,9.46,2024-03-21 14:40:00,3,SPY,514,2024-03-21,523.85
2,9.72,9.72,9.72,9.72,9.72,2024-03-21 14:45:00,1,SPY,514,2024-03-21,523.94
30,9.8,9.8,9.8,9.8,9.8,2024-03-21 14:50:00,6,SPY,514,2024-03-21,523.855
1,9.66,9.66,9.66,9.66,9.66,2024-03-21 14:55:00,1,SPY,514,2024-03-21,523.6
1,9.78,9.78,9.78,9.78,9.78,2024-03-21 15:00:00,1,SPY,514,2024-03-21,523.365
4,9.135,9.16,9.11,9.16,9.11,2024-03-21 15:05:00,2,SPY,514,2024-03-21,523.14
2,9.16,9.16,9.16,9.16,9.16,2024-03-21 15:10:00,1,SPY,514,2024-03-21,523.42
10,9.18,9.18,9.18,9.18,9.18,2024-03-21 15:15:00,1,SPY,514,2024-03-21,523.21
3,9.4667,9.34,9.53,9.53,9.34,2024-03-21 15:25:00,2,SPY,514,2024-03-21,523.4
1,9.64,9.64,9.64,9.64,9.64,2024-03-21 15:45:00,1,SPY,514,2024-03-21,523.63
4,9.775,9.77,9.78,9.78,9.77,2024-03-21 15:55:00,2,SPY,514,2024-03-21,523.75
15,9.8113,9.81,9.83,9.83,9.81,2024-03-21 16:00:00,2,SPY,514,2024-03-21,523.7899
3,9.71,9.71,9.71,9.71,9.71,2024-03-21 16:10:00,1,SPY,514,2024-03-21,523.88
3,10.0,10.0,10.0,10.0,10.0,2024-03-21 16:20:00,2,SPY,514,2024-03-21,523.865
1,9.86,9.86,9.86,9.86,9.86,2024-03-21 16:25:00,1,SPY,514,2024-03-21,524.01
2,9.8,9.8,9.8,9.8,9.8,2024-03-21 16:30:00,1,SPY,514,2024-03-21,523.705
3,9.5367,9.43,9.59,9.59,9.43,2024-03-21 16:35:00,2,SPY,514,2024-03-21,523.75
3,9.6767,9.68,9.67,9.68,9.67,2024-03-21 16:40:00,2,SPY,514,2024-03-21,523.54
16,9.52,9.52,9.52,9.52,9.52,2024-03-21 16:45:00,1,SPY,514,2024-03-21,523.615
5,9.348,9.42,9.28,9.42,9.28,2024-03-21 17:00:00,4,SPY,514,2024-03-21,523.43
1,9.06,9.06,9.06,9.06,9.06,2024-03-21 17:35:00,1,SPY,514,2024-03-21,523.4201
