Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike
102,0.0163,0.01,0.02,0.02,0.01,2024-03-18 15:25:00,13,SPY,520
131,0.0103,0.02,0.01,0.02,0.01,2024-03-18 15:30:00,17,SPY,520
57,0.0158,0.01,0.02,0.02,0.01,2024-03-18 15:35:00,12,SPY,520
22,0.0104,0.01,0.01,0.02,0.01,2024-03-18 15:40:00,4,SPY,520
58,0.0126,0.02,0.01,0.02,0.01,2024-03-18 15:45:00,13,SPY,520
82,0.0101,0.01,0.02,0.02,0.01,2024-03-18 15:50:00,18,SPY,520
256,0.01,0.01,0.01,0.01,0.01,2024-03-18 15:55:00,9,SPY,520
360,0.0101,0.02,0.01,0.02,0.01,2024-03-18 16:00:00,23,SPY,520
16,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:05:00,6,SPY,520
16,0.0106,0.01,0.01,0.02,0.01,2024-03-18 16:10:00,8,SPY,520
96,0.0101,0.02,0.01,0.02,0.01,2024-03-18 16:15:00,9,SPY,520
32,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:20:00,5,SPY,520
66,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:25:00,7,SPY,520
66,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:30:00,7,SPY,520
46,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:35:00,5,SPY,520
207,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:40:00,9,SPY,520
102,0.0101,0.01,0.01,0.02,0.01,2024-03-18 16:45:00,3,SPY,520
854,0.01,0.01,0.01,0.01,0.01,2024-03-18 16:50:00,11,SPY,520
368,0.0103,0.01,0.01,0.02,0.01,2024-03-18 16:55:00,13,SPY,520
362,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:00:00,27,SPY,520
54,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:05:00,9,SPY,520
514,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:10:00,3,SPY,520
814,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:15:00,4,SPY,520
11,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:20:00,2,SPY,520
100,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:25:00,2,SPY,520
2,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:30:00,2,SPY,520
2,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:35:00,2,SPY,520
1224,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:40:00,6,SPY,520
216,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:45:00,9,SPY,520
10,0.01,0.01,0.01,0.01,0.01,2024-03-18 17:55:00,1,SPY,520
11,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:00:00,2,SPY,520
37,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:05:00,4,SPY,520
22,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:10:00,4,SPY,520
10,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:20:00,4,SPY,520
11,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:30:00,5,SPY,520
87,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:35:00,7,SPY,520
15,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:40:00,2,SPY,520
1,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:45:00,1,SPY,520
5,0.01,0.01,0.01,0.01,0.01,2024-03-18 18:55:00,1,SPY,520
2,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:00:00,2,SPY,520
1,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:10:00,1,SPY,520
2,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:20:00,2,SPY,520
3,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:25:00,3,SPY,520
25,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:30:00,7,SPY,520
3,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:35:00,2,SPY,520
61,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:40:00,3,SPY,520
3,0.01,0.01,0.01,0.01,0.01,2024-03-18 19:55:00,1,SPY,520
2,31.68,31.68,31.68,31.68,31.68,2024-03-19 13:30:00,1,SPY,480
1,35.16,35.16,35.16,35.16,35.16,2024-03-19 18:35:00,1,SPY,480
1,33.05,33.05,33.05,33.05,33.05,2024-03-19 19:05:00,1,SPY,482
1,31.68,31.68,31.68,31.68,31.68,2024-03-19 19:05:00,1,SPY,483
1,31.6,31.6,31.6,31.6,31.6,2024-03-19 19:10:00,1,SPY,483
1,23.69,23.69,23.69,23.69,23.69,2024-03-19 13:30:00,1,SPY,488
1,22.4,22.4,22.4,22.4,22.4,2024-03-19 14:50:00,1,SPY,490
1,24.5,24.5,24.5,24.5,24.5,2024-03-19 19:15:00,1,SPY,490
1,20.67,20.67,20.67,20.67,20.67,2024-03-19 13:30:00,1,SPY,491
1,20.4,20.4,20.4,20.4,20.4,2024-03-19 13:45:00,1,SPY,491
2,22.29,22.29,22.29,22.29,22.29,2024-03-19 18:45:00,1,SPY,493
5,17.31,17.31,17.31,17.31,17.31,2024-03-19 15:00:00,1,SPY,495
1,18.4,18.4,18.4,18.4,18.4,2024-03-19 19:25:00,1,SPY,496
363,16.78,16.78,16.78,16.78,16.78,2024-03-19 19:10:00,2,SPY,498
18,15.7,15.7,15.7,15.7,15.7,2024-03-19 19:05:00,1,SPY,499
1,11.33,11.33,11.33,11.33,11.33,2024-03-19 13:40:00,1,SPY,500
5,11.576,11.56,11.58,11.58,11.56,2024-03-19 14:15:00,2,SPY,500
2,12.36,12.26,12.46,12.46,12.26,2024-03-19 14:40:00,2,SPY,500
4,12.43,12.43,12.43,12.43,12.43,2024-03-19 14:45:00,3,SPY,500
5,12.3,12.3,12.3,12.3,12.3,2024-03-19 15:00:00,1,SPY,500
1,12.71,12.71,12.71,12.71,12.71,2024-03-19 15:25:00,1,SPY,500
1,12.83,12.83,12.83,12.83,12.83,2024-03-19 15:30:00,1,SPY,500
4,14.72,14.72,14.72,14.72,14.72,2024-03-19 16:50:00,1,SPY,500
1,14.78,14.78,14.78,14.78,14.78,2024-03-19 16:55:00,1,SPY,500
1,15.27,15.27,15.27,15.27,15.27,2024-03-19 18:45:00,1,SPY,500
5,14.5,14.5,14.5,14.5,14.5,2024-03-19 19:10:00,1,SPY,500
1,15.5,15.5,15.5,15.5,15.5,2024-03-19 19:45:00,1,SPY,500
1,15.79,15.79,15.79,15.79,15.79,2024-03-19 19:50:00,1,SPY,500
1,10.67,10.67,10.67,10.67,10.67,2024-03-19 15:25:00,1,SPY,502
2,12.63,12.63,12.63,12.63,12.63,2024-03-19 16:55:00,1,SPY,502
2,13.09,13.09,13.09,13.09,13.09,2024-03-19 17:00:00,1,SPY,502
3,12.94,12.88,13.06,13.06,12.88,2024-03-19 17:35:00,2,SPY,502
1,13.33,13.33,13.33,13.33,13.33,2024-03-19 17:45:00,1,SPY,502
1,13.0,13.0,13.0,13.0,13.0,2024-03-19 17:50:00,1,SPY,502
2,13.2,13.2,13.2,13.2,13.2,2024-03-19 18:35:00,1,SPY,502
5,12.68,12.68,12.68,12.68,12.68,2024-03-19 18:55:00,1,SPY,502
10,12.6,12.6,12.6,12.6,12.6,2024-03-19 19:20:00,1,SPY,502
1,8.74,8.74,8.74,8.74,8.74,2024-03-19 13:50:00,1,SPY,503
1,8.45,8.45,8.45,8.45,8.45,2024-03-19 14:15:00,1,SPY,503
1,9.55,9.55,9.55,9.55,9.55,2024-03-19 15:15:00,1,SPY,503
1,9.76,9.76,9.76,9.76,9.76,2024-03-19 15:30:00,1,SPY,503
2,11.78,11.78,11.78,11.78,11.78,2024-03-19 18:10:00,2,SPY,503
55,7.47,7.47,7.47,7.47,7.47,2024-03-19 13:45:00,4,SPY,504
56,7.5046,7.5,7.76,7.76,7.5,2024-03-19 13:50:00,2,SPY,504
1,7.43,7.43,7.43,7.43,7.43,2024-03-19 14:15:00,1,SPY,504
17,8.36,8.36,8.36,8.36,8.36,2024-03-19 14:40:00,1,SPY,504
200,8.414,8.42,8.41,8.42,8.41,2024-03-19 14:55:00,5,SPY,504
3,9.07,9.07,9.07,9.07,9.07,2024-03-19 15:35:00,1,SPY,504
1,9.12,9.12,9.12,9.12,9.12,2024-03-19 16:00:00,1,SPY,504
200,10.047,10.04,10.04,10.05,10.04,2024-03-19 16:20:00,7,SPY,504
2,10.265,10.24,10.29,10.29,10.24,2024-03-19 16:30:00,2,SPY,504
17,10.5,10.5,10.5,10.5,10.5,2024-03-19 16:55:00,1,SPY,504
1,10.98,10.98,10.98,10.98,10.98,2024-03-19 17:30:00,1,SPY,504
1,11.1,11.1,11.1,11.1,11.1,2024-03-19 17:40:00,1,SPY,504
12,6.8183,7.22,7.0,7.22,6.72,2024-03-19 13:30:00,5,SPY,505
6,6.48,6.54,6.41,6.54,6.41,2024-03-19 13:35:00,3,SPY,505
6,6.43,6.37,6.46,6.46,6.37,2024-03-19 13:40:00,2,SPY,505
22,6.4727,6.43,6.46,6.48,6.39,2024-03-19 13:45:00,4,SPY,505
12,6.71,6.74,6.56,6.78,6.56,2024-03-19 13:50:00,5,SPY,505
7,6.7357,6.85,6.69,6.85,6.69,2024-03-19 13:55:00,2,SPY,505
2,6.76,6.76,6.76,6.76,6.76,2024-03-19 14:00:00,1,SPY,505
2,6.99,6.99,6.99,6.99,6.99,2024-03-19 14:05:00,1,SPY,505
2,6.65,6.65,6.65,6.65,6.65,2024-03-19 14:10:00,1,SPY,505
30,6.2537,6.38,6.17,6.42,6.17,2024-03-19 14:20:00,3,SPY,505
1,6.66,6.66,6.66,6.66,6.66,2024-03-19 14:30:00,1,SPY,505
8,6.8463,6.85,6.94,6.94,6.79,2024-03-19 14:35:00,3,SPY,505
11,7.2355,7.27,7.31,7.31,7.15,2024-03-19 14:40:00,7,SPY,505
1,7.28,7.28,7.28,7.28,7.28,2024-03-19 14:50:00,1,SPY,505
2,7.18,7.18,7.18,7.18,7.18,2024-03-19 14:55:00,1,SPY,505
20,8.83,8.83,8.83,8.83,8.83,2024-03-19 16:25:00,1,SPY,505
1,9.5,9.5,9.5,9.5,9.5,2024-03-19 16:35:00,1,SPY,505
2,9.69,9.69,9.69,9.69,9.69,2024-03-19 16:45:00,1,SPY,505
1,9.63,9.63,9.63,9.63,9.63,2024-03-19 17:15:00,1,SPY,505
2,9.945,9.89,10.0,10.0,9.89,2024-03-19 17:55:00,2,SPY,505
1,9.84,9.84,9.84,9.84,9.84,2024-03-19 18:15:00,1,SPY,505
1,9.91,9.91,9.91,9.91,9.91,2024-03-19 18:55:00,1,SPY,505
1,9.36,9.36,9.36,9.36,9.36,2024-03-19 19:10:00,1,SPY,505
5,5.8,5.8,5.8,5.8,5.8,2024-03-19 13:30:00,1,SPY,506
27,5.67,5.67,5.67,5.67,5.67,2024-03-19 13:35:00,1,SPY,506
2,5.52,5.66,5.38,5.66,5.38,2024-03-19 13:45:00,2,SPY,506
2,5.78,5.75,5.81,5.81,5.75,2024-03-19 13:50:00,2,SPY,506
2,5.75,5.95,5.55,5.95,5.55,2024-03-19 13:55:00,2,SPY,506
6,5.8967,5.92,5.78,5.92,5.78,2024-03-19 14:05:00,2,SPY,506
1,5.79,5.79,5.79,5.79,5.79,2024-03-19 14:10:00,1,SPY,506
6,5.5767,5.71,5.55,5.71,5.55,2024-03-19 14:15:00,2,SPY,506
8,5.485,5.46,5.53,5.53,5.42,2024-03-19 14:20:00,3,SPY,506
10,5.612,5.85,5.37,5.85,5.37,2024-03-19 14:25:00,5,SPY,506
14,5.6521,5.52,5.81,5.81,5.52,2024-03-19 14:30:00,4,SPY,506
12,5.9367,5.79,6.02,6.02,5.79,2024-03-19 14:35:00,5,SPY,506
4,6.355,6.31,6.4,6.4,6.31,2024-03-19 14:40:00,2,SPY,506
3,6.44,6.44,6.44,6.44,6.44,2024-03-19 14:45:00,2,SPY,506
2,6.44,6.44,6.44,6.44,6.44,2024-03-19 14:50:00,1,SPY,506
35,6.2923,6.52,6.23,6.6,6.23,2024-03-19 14:55:00,5,SPY,506
7,6.3671,6.19,6.43,6.43,6.19,2024-03-19 15:00:00,3,SPY,506
3,6.53,6.53,6.53,6.53,6.53,2024-03-19 15:05:00,1,SPY,506
6,7.195,7.18,7.27,7.27,7.18,2024-03-19 15:30:00,2,SPY,506
5,7.1,7.1,7.1,7.1,7.1,2024-03-19 15:35:00,2,SPY,506
10,7.04,7.06,7.02,7.06,7.02,2024-03-19 15:40:00,3,SPY,506
1,6.95,6.95,6.95,6.95,6.95,2024-03-19 15:55:00,1,SPY,506
89,7.22,7.22,7.22,7.22,7.22,2024-03-19 16:00:00,1,SPY,506
5,7.28,7.28,7.28,7.28,7.28,2024-03-19 16:05:00,1,SPY,506
10,7.56,7.48,7.64,7.64,7.48,2024-03-19 16:15:00,2,SPY,506
5,7.74,7.74,7.74,7.74,7.74,2024-03-19 16:20:00,1,SPY,506
2,8.25,8.25,8.25,8.25,8.25,2024-03-19 16:30:00,1,SPY,506
1,8.5,8.5,8.5,8.5,8.5,2024-03-19 16:35:00,1,SPY,506
3,8.84,8.84,8.84,8.84,8.84,2024-03-19 16:50:00,1,SPY,506
2,8.5,8.5,8.5,8.5,8.5,2024-03-19 16:55:00,1,SPY,506
1,8.7,8.7,8.7,8.7,8.7,2024-03-19 17:10:00,1,SPY,506
1,8.71,8.71,8.71,8.71,8.71,2024-03-19 17:50:00,1,SPY,506
1,8.65,8.65,8.65,8.65,8.65,2024-03-19 18:05:00,1,SPY,506
10,4.83,4.78,5.0,5.0,4.77,2024-03-19 13:30:00,6,SPY,507
5,4.654,4.75,4.51,4.75,4.51,2024-03-19 13:35:00,2,SPY,507
7,4.5157,4.48,4.53,4.53,4.48,2024-03-19 13:40:00,2,SPY,507
4,4.6225,4.57,4.46,4.74,4.46,2024-03-19 13:45:00,4,SPY,507
1,4.66,4.66,4.66,4.66,4.66,2024-03-19 13:50:00,1,SPY,507
21,4.8105,4.84,4.81,4.9,4.64,2024-03-19 13:55:00,8,SPY,507
9,4.9078,4.83,4.96,4.97,4.83,2024-03-19 14:00:00,5,SPY,507
11,5.0527,5.0,4.8,5.1,4.8,2024-03-19 14:05:00,6,SPY,507
1,4.96,4.96,4.96,4.96,4.96,2024-03-19 14:10:00,1,SPY,507
1,4.68,4.68,4.68,4.68,4.68,2024-03-19 14:15:00,1,SPY,507
35,4.336,4.43,4.53,4.53,4.22,2024-03-19 14:20:00,4,SPY,507
2,4.73,4.61,4.85,4.85,4.61,2024-03-19 14:25:00,2,SPY,507
11,4.6418,4.51,4.8,4.8,4.51,2024-03-19 14:30:00,7,SPY,507
10,4.956,4.91,5.2,5.2,4.91,2024-03-19 14:35:00,6,SPY,507
12,5.3125,5.19,5.35,5.41,5.19,2024-03-19 14:40:00,8,SPY,507
5,5.284,5.45,5.37,5.45,5.2,2024-03-19 14:45:00,3,SPY,507
9,5.4656,5.61,5.35,5.61,5.35,2024-03-19 14:55:00,5,SPY,507
5,5.432,5.32,5.46,5.46,5.32,2024-03-19 15:00:00,2,SPY,507
5,5.6,5.6,5.6,5.6,5.6,2024-03-19 15:05:00,1,SPY,507
5,5.52,5.52,5.52,5.52,5.52,2024-03-19 15:15:00,1,SPY,507
5,5.71,5.71,5.71,5.71,5.71,2024-03-19 15:25:00,1,SPY,507
5,6.03,5.91,6.06,6.06,5.91,2024-03-19 15:30:00,2,SPY,507
10,6.286,6.41,6.23,6.41,6.23,2024-03-19 15:35:00,5,SPY,507
8,6.1688,6.21,6.07,6.21,6.07,2024-03-19 15:40:00,4,SPY,507
10,6.055,5.96,6.15,6.15,5.96,2024-03-19 15:45:00,2,SPY,507
6,6.34,6.3,6.31,6.39,6.3,2024-03-19 16:05:00,4,SPY,507
10,6.53,6.53,6.53,6.53,6.53,2024-03-19 16:15:00,1,SPY,507
1,7.08,7.08,7.08,7.08,7.08,2024-03-19 16:20:00,1,SPY,507
11,7.2855,7.25,7.32,7.32,7.25,2024-03-19 16:30:00,4,SPY,507
12,7.3583,7.34,7.45,7.45,7.34,2024-03-19 16:35:00,3,SPY,507
5,7.664,7.48,7.71,7.71,7.48,2024-03-19 16:40:00,2,SPY,507
5,7.82,7.82,7.82,7.82,7.82,2024-03-19 16:45:00,1,SPY,507
6,8.0417,8.03,8.1,8.1,8.03,2024-03-19 16:50:00,2,SPY,507
2,8.02,8.02,8.02,8.02,8.02,2024-03-19 16:55:00,2,SPY,507
7,7.95,7.95,7.95,7.95,7.95,2024-03-19 17:00:00,1,SPY,507
5,7.71,7.63,7.73,7.73,7.63,2024-03-19 17:05:00,2,SPY,507
5,7.49,7.49,7.49,7.49,7.49,2024-03-19 17:15:00,1,SPY,507
2,7.56,7.51,7.61,7.61,7.51,2024-03-19 17:20:00,2,SPY,507
2,7.82,7.82,7.82,7.82,7.82,2024-03-19 17:25:00,1,SPY,507
1,8.1,8.1,8.1,8.1,8.1,2024-03-19 17:30:00,1,SPY,507
1,8.21,8.21,8.21,8.21,8.21,2024-03-19 17:45:00,1,SPY,507
1,7.83,7.83,7.83,7.83,7.83,2024-03-19 17:50:00,1,SPY,507
2,7.65,7.61,7.69,7.69,7.61,2024-03-19 18:05:00,2,SPY,507
1,8.2,8.2,8.2,8.2,8.2,2024-03-19 18:35:00,1,SPY,507
2,7.97,7.97,7.97,7.97,7.97,2024-03-19 19:00:00,1,SPY,507
1,7.46,7.46,7.46,7.46,7.46,2024-03-19 19:10:00,1,SPY,507
2,7.375,7.35,7.4,7.4,7.35,2024-03-19 19:25:00,2,SPY,507
4,7.53,7.45,7.58,7.64,7.45,2024-03-19 19:30:00,4,SPY,507
1,8.02,8.02,8.02,8.02,8.02,2024-03-19 19:40:00,1,SPY,507
1,8.06,8.06,8.06,8.06,8.06,2024-03-19 19:45:00,1,SPY,507
4,8.9325,9.06,8.89,9.06,8.89,2024-03-19 19:55:00,2,SPY,507
71,3.8017,4.1,4.06,4.1,3.69,2024-03-19 13:30:00,11,SPY,508
122,3.5687,3.8,3.63,3.8,3.55,2024-03-19 13:35:00,10,SPY,508
7,3.4985,3.49,3.71,3.71,3.43,2024-03-19 13:40:00,5,SPY,508
2,3.7,3.7,3.7,3.7,3.7,2024-03-19 13:45:00,1,SPY,508
106,3.617,3.6,3.89,3.91,3.6,2024-03-19 13:50:00,5,SPY,508
5,3.89,3.95,3.69,3.95,3.69,2024-03-19 13:55:00,5,SPY,508
31,4.0045,4.14,4.0,4.14,4.0,2024-03-19 14:00:00,2,SPY,508
7,4.1543,4.0,4.18,4.18,4.0,2024-03-19 14:05:00,2,SPY,508
26,3.8727,4.03,3.82,4.05,3.79,2024-03-19 14:10:00,8,SPY,508
15,3.6767,3.65,3.57,3.69,3.57,2024-03-19 14:15:00,3,SPY,508
26,3.4273,3.42,3.61,3.61,3.42,2024-03-19 14:20:00,3,SPY,508
81,3.751,3.8,3.53,3.94,3.53,2024-03-19 14:25:00,6,SPY,508
8,3.785,3.6,3.88,3.94,3.6,2024-03-19 14:30:00,4,SPY,508
7,4.12,4.01,4.25,4.3,4.01,2024-03-19 14:35:00,3,SPY,508
12,4.3475,4.41,4.34,4.41,4.24,2024-03-19 14:40:00,5,SPY,508
7,4.3843,4.47,4.5,4.5,4.3,2024-03-19 14:45:00,5,SPY,508
59,4.4351,4.52,4.5,4.57,4.42,2024-03-19 14:50:00,4,SPY,508
4,4.245,4.26,4.23,4.26,4.23,2024-03-19 15:00:00,2,SPY,508
4,4.585,4.58,4.6,4.6,4.58,2024-03-19 15:05:00,2,SPY,508
1,4.68,4.68,4.68,4.68,4.68,2024-03-19 15:10:00,1,SPY,508
11,4.5145,4.36,4.53,4.53,4.36,2024-03-19 15:20:00,3,SPY,508
17,4.6641,4.7,4.71,4.75,4.63,2024-03-19 15:25:00,5,SPY,508
4,4.9475,4.9,5.09,5.09,4.9,2024-03-19 15:30:00,3,SPY,508
6,5.1217,5.23,5.1,5.23,5.1,2024-03-19 15:35:00,3,SPY,508
1,5.08,5.08,5.08,5.08,5.08,2024-03-19 15:40:00,1,SPY,508
1,4.92,4.92,4.92,4.92,4.92,2024-03-19 15:50:00,1,SPY,508
1,5.11,5.11,5.11,5.11,5.11,2024-03-19 15:55:00,1,SPY,508
1,5.22,5.22,5.22,5.22,5.22,2024-03-19 16:00:00,1,SPY,508
1,5.0,5.0,5.0,5.0,5.0,2024-03-19 16:10:00,1,SPY,508
1,5.63,5.63,5.63,5.63,5.63,2024-03-19 16:15:00,1,SPY,508
1,5.97,5.97,5.97,5.97,5.97,2024-03-19 16:25:00,1,SPY,508
1,6.23,6.23,6.23,6.23,6.23,2024-03-19 16:30:00,1,SPY,508
1,6.48,6.48,6.48,6.48,6.48,2024-03-19 16:35:00,1,SPY,508
1,6.54,6.54,6.54,6.54,6.54,2024-03-19 16:40:00,1,SPY,508
1,6.86,6.86,6.86,6.86,6.86,2024-03-19 16:45:00,1,SPY,508
15,7.1,7.1,7.1,7.1,7.1,2024-03-19 16:50:00,1,SPY,508
60,6.79,6.79,6.79,6.79,6.79,2024-03-19 17:05:00,1,SPY,508
4,6.505,6.55,6.46,6.55,6.46,2024-03-19 17:15:00,2,SPY,508
2,6.51,6.51,6.51,6.51,6.51,2024-03-19 17:20:00,1,SPY,508
2,6.86,6.87,6.85,6.87,6.85,2024-03-19 17:25:00,2,SPY,508
51,6.9141,6.91,7.12,7.12,6.91,2024-03-19 17:30:00,2,SPY,508
1,6.86,6.86,6.86,6.86,6.86,2024-03-19 17:35:00,1,SPY,508
6,6.53,6.53,6.53,6.53,6.53,2024-03-19 17:50:00,1,SPY,508
1,6.88,6.88,6.88,6.88,6.88,2024-03-19 18:15:00,1,SPY,508
1,6.9,6.9,6.9,6.9,6.9,2024-03-19 18:20:00,1,SPY,508
1,6.98,6.98,6.98,6.98,6.98,2024-03-19 18:25:00,1,SPY,508
1,7.21,7.21,7.21,7.21,7.21,2024-03-19 18:40:00,1,SPY,508
3,6.9533,6.98,6.9,6.98,6.9,2024-03-19 18:55:00,2,SPY,508
2,7.0,7.0,7.0,7.0,7.0,2024-03-19 19:00:00,1,SPY,508
4,6.7475,6.8,6.75,6.8,6.71,2024-03-19 19:05:00,4,SPY,508
100,6.81,6.81,6.81,6.81,6.81,2024-03-19 19:10:00,1,SPY,508
1,6.47,6.47,6.47,6.47,6.47,2024-03-19 19:15:00,1,SPY,508
1,6.23,6.23,6.23,6.23,6.23,2024-03-19 19:25:00,1,SPY,508
18,6.6278,6.46,6.77,6.77,6.44,2024-03-19 19:30:00,4,SPY,508
12,7.7692,7.47,7.79,7.86,7.47,2024-03-19 19:50:00,3,SPY,508
1,7.96,7.96,7.96,7.96,7.96,2024-03-19 19:55:00,1,SPY,508
124,3.0995,3.36,3.06,3.36,2.87,2024-03-19 13:30:00,27,SPY,509
433,2.7594,2.97,2.83,2.97,2.7,2024-03-19 13:35:00,23,SPY,509
28,2.6578,2.69,2.6,2.83,2.6,2024-03-19 13:40:00,16,SPY,509
56,2.7834,2.76,2.74,2.9,2.65,2024-03-19 13:45:00,16,SPY,509
121,2.9193,2.8,2.81,3.04,2.76,2024-03-19 13:50:00,22,SPY,509
62,3.0079,2.7,2.82,3.11,2.7,2024-03-19 13:55:00,17,SPY,509
55,3.1351,2.97,3.1,3.2,2.97,2024-03-19 14:00:00,13,SPY,509
168,3.0666,3.14,2.99,3.26,2.99,2024-03-19 14:05:00,16,SPY,509
74,2.9374,2.98,3.03,3.08,2.85,2024-03-19 14:10:00,17,SPY,509
201,2.7736,2.97,2.66,2.97,2.66,2024-03-19 14:15:00,15,SPY,509
274,2.6726,2.65,2.75,2.75,2.56,2024-03-19 14:20:00,18,SPY,509
312,2.8625,2.83,2.69,3.06,2.6,2024-03-19 14:25:00,27,SPY,509
35,2.9006,2.68,3.0,3.02,2.68,2024-03-19 14:30:00,12,SPY,509
69,3.0501,2.95,3.32,3.32,2.95,2024-03-19 14:35:00,12,SPY,509
121,3.3777,3.26,3.45,3.52,3.26,2024-03-19 14:40:00,23,SPY,509
129,3.4524,3.57,3.51,3.57,3.39,2024-03-19 14:45:00,10,SPY,509
59,3.4576,3.44,3.45,3.46,3.42,2024-03-19 14:50:00,8,SPY,509
232,3.5178,3.54,3.36,3.7,3.36,2024-03-19 14:55:00,12,SPY,509
3,3.44,3.39,3.53,3.53,3.39,2024-03-19 15:00:00,3,SPY,509
15,3.614,3.55,3.56,3.7,3.55,2024-03-19 15:05:00,7,SPY,509
9,3.6733,3.66,3.68,3.68,3.66,2024-03-19 15:10:00,2,SPY,509
41,3.5612,3.58,3.51,3.58,3.51,2024-03-19 15:15:00,3,SPY,509
30,3.33,3.33,3.33,3.33,3.33,2024-03-19 15:20:00,1,SPY,509
7,3.7414,3.59,3.76,3.82,3.59,2024-03-19 15:25:00,5,SPY,509
93,4.1258,3.85,4.16,4.33,3.85,2024-03-19 15:30:00,11,SPY,509
18,4.2128,4.41,4.09,4.41,4.09,2024-03-19 15:35:00,4,SPY,509
7,4.15,4.15,4.15,4.15,4.15,2024-03-19 15:40:00,1,SPY,509
3,3.99,3.99,3.99,3.99,3.99,2024-03-19 15:50:00,1,SPY,509
5,4.06,4.06,4.06,4.06,4.06,2024-03-19 15:55:00,4,SPY,509
2,4.215,4.21,4.22,4.22,4.21,2024-03-19 16:00:00,2,SPY,509
5,4.314,4.42,4.22,4.43,4.22,2024-03-19 16:05:00,5,SPY,509
12,4.3567,4.12,4.71,4.71,4.09,2024-03-19 16:15:00,6,SPY,509
215,5.0964,4.86,5.1,5.1,4.86,2024-03-19 16:20:00,12,SPY,509
32,4.9994,5.06,4.89,5.06,4.89,2024-03-19 16:25:00,3,SPY,509
13,5.2992,5.15,5.3,5.33,5.15,2024-03-19 16:30:00,6,SPY,509
5,5.492,5.46,5.5,5.5,5.46,2024-03-19 16:35:00,5,SPY,509
6,5.8333,5.8,6.0,6.0,5.8,2024-03-19 16:40:00,2,SPY,509
11,6.0118,6.0,5.89,6.1,5.89,2024-03-19 16:45:00,4,SPY,509
12,5.9983,6.0,5.89,6.09,5.89,2024-03-19 16:50:00,3,SPY,509
1,5.63,5.63,5.63,5.63,5.63,2024-03-19 16:55:00,1,SPY,509
4,6.1475,5.8,6.29,6.29,5.8,2024-03-19 17:00:00,3,SPY,509
4,5.62,5.67,5.62,5.67,5.52,2024-03-19 17:05:00,4,SPY,509
1,5.65,5.65,5.65,5.65,5.65,2024-03-19 17:10:00,1,SPY,509
2,5.465,5.39,5.54,5.54,5.39,2024-03-19 17:15:00,2,SPY,509
2,5.51,5.51,5.51,5.51,5.51,2024-03-19 17:20:00,1,SPY,509
1,5.87,5.87,5.87,5.87,5.87,2024-03-19 17:25:00,1,SPY,509
50,6.03,6.03,6.03,6.03,6.03,2024-03-19 17:30:00,1,SPY,509
11,6.09,6.09,6.09,6.09,6.09,2024-03-19 17:40:00,1,SPY,509
1,5.82,5.82,5.82,5.82,5.82,2024-03-19 17:50:00,1,SPY,509
2,5.885,5.83,5.94,5.94,5.83,2024-03-19 17:55:00,2,SPY,509
9,5.81,5.85,5.73,5.85,5.73,2024-03-19 18:05:00,4,SPY,509
4,5.95,5.95,5.95,5.95,5.95,2024-03-19 18:10:00,1,SPY,509
5,6.05,6.05,6.05,6.05,6.05,2024-03-19 18:20:00,1,SPY,509
6,6.01,6.0,6.06,6.06,6.0,2024-03-19 18:25:00,2,SPY,509
1,6.2,6.2,6.2,6.2,6.2,2024-03-19 18:30:00,1,SPY,509
3,6.26,6.26,6.26,6.26,6.26,2024-03-19 18:35:00,2,SPY,509
9,6.3056,6.35,6.25,6.35,6.25,2024-03-19 18:40:00,3,SPY,509
5,5.95,5.95,5.95,5.95,5.95,2024-03-19 18:55:00,1,SPY,509
